Symbol,Description,Market capitalization,Market capitalization - Currency,Price to earnings ratio,Price to earnings ratio forward,"Return on invested capital %, Trailing 12 months","Return on capital employed %, Trailing 12 months","Return on assets %, Trailing 12 months","Return on equity %, Trailing 12 months","Current ratio, Quarterly","Gross margin %, Annual","Operating margin %, Annual","Net margin %, Annual","Interest coverage, Annual","Debt to equity ratio, Quarterly","EBITDA interest coverage, Annual",Country or region of registration,"Free cash flow margin %, Annual","Free cash flow, Annual","Free cash flow, Annual - Currency","Performance %, Year to date","Performance %, 6 months","Performance %, 1 year","Performance %, 5 years",Price,Price - Currency,"Exponential moving average, 50, 1 day","Exponential moving average, 200, 1 day","Relative strength index, 14, 1 day",Sector,Industry,"Altman Z-score, Trailing 12 months","Piotroski F-score, Trailing 12 months",ISIN
BT.A,BT Group plc,25655929155.8115,USD,18.04428044280443,11.99506951130517,3.18974070399384,8.210152679179227,2.133560490501,8.45634422110553,0.791532881436556,19.2761885371068,17.0110964063932,5.48203196579456,3.3056379821958455,1.8083412925819802,8.105835806132543,United Kingdom,4.805049373918354,1247968000,USD,6.016260162601624,-4.3520782396088045,-6.723891273247495,10.758770625211175,195.6,GBX,199.71343432520715,199.14499460072923,45.68096481780402,Communications,Major telecommunications,1.20204771205274,5,GB0030913577
ADNOCDRILL,ADNOC Drilling Company PJSC,25617258619.37112,USD,17.820895522388057,17.477514295867927,26.7373149713205,28.594164970744018,17.6618630394968,35.905401307189,0.843833626822214,40.0000734261414,33.2401365236719,29.5495550987724,13.54166633033683,0.593795195193635,17.798610726108475,United Arab Emirates,26.640758137884525,1304336146.3188,USD,11.380597014925362,9.541284403669717,4.006968641114974,109.47368421052629,5.97,AED,5.807870889410172,5.591437718698907,57.73711459667898,Industrial services,Contract drilling,5.2118766753676,5,AEA007301012
NESTE,Neste Corporation,25567929487.399998,USD,15.071831057414082,11.792246746706194,12.3404601251931,16.28005712300745,9.228805058212,19.414247346208,1.79826302729529,5.51888038024822,1.5473989965672,0.76049643517296,1.4292682926829268,0.555450461101915,5.985365853658537,Finland,4.35701082651175,968970750,USD,52.72633744855967,40.71090047393365,106.97107005925409,-41.761475088269904,29.69,EUR,29.27245383367166,24.83382001502424,49.84426346888675,Energy minerals,Oil refining/Marketing,3.98481675106088,7,FI0009013296
ECHO,EchoStar Corporation,25557371886.66136,USD,,38.7481331706129,-14.4142454789689,2.333076825407796,-11.4248675041068,-33.4771744231171,5.20083344422871,15.7088952214493,-0.607364657181688,-96.6157322741123,-0.05988974267815285,1.25042348700094,0.982060349093423,United States,-7.09833242796779,-1065104000,USD,-19.04674273095326,-20.177826165850114,221.79956108266276,230.37927149831023,87.98,USD,98.65598318611637,98.53048146491105,42.89447306686654,Communications,Specialty telecommunications,1.84143270879165,5,US2787681061
SYF,Synchrony Financial,25531851365.734108,USD,8.047462285532617,8.238227665054053,11.8521014065527,,2.90222121393363,20.7864338680611,3.72252873563218,80.6811048336472,28.3845992885541,18.5812931575643,13.231055900621119,0.972480321950642,13.681987577639752,United States,51.532747436702245,9851000000,USD,-6.2597061283000786,6.645827670562654,12.890231621349436,56.097075790730045,78.47,USD,75.05572294687788,72.95896025792239,58.674279546903485,Finance,Finance/Rental/Leasing,0.996373337732243,,US87165B1035
ROIV,Roivant Sciences Ltd.,25461884812.10173,USD,,,-6.07747096057312,-27.495824123739922,-5.15041210086569,-6.20860177217731,16.7208386371089,43.910411622276,-15353.5472154964,-3629.18886198547,,0.025323820987206397,,United Kingdom,-9183.510895883777,-758558000,USD,62.367572547213264,31.284916201117312,223.39449541284404,254.6277665995976,35.25,USD,33.39082441737036,27.309071871594888,54.913823686984166,Health technology,Pharmaceuticals: major,39.8186007285928,2,BMG762791017
EBK,ENBW Energie Baden-Wuerttemberg AG,25441562830.373997,USD,,,-1.55445282703711,3.6794857586168686,-0.681580467158029,-3.91646282122097,1.46463594742283,8.9220703692934,4.60308229136377,-0.601337598138994,2.6573778747691787,1.5337899147066,5.800570757092496,Germany,12.280314044780459,4960190632,USD,-1.4534883720930234,-3.142857142857147,-3.4188034188034266,-11.204673620205098,67.8,EUR,68.82214051303761,68.61438467977857,46.29548475913343,Utilities,Electric utilities,1.19590257904167,6,DE0005220008
001248,"China Resources New Energy Holdings Co., Ltd. Class A",25423043947.622776,USD,,,,,,,0.681590000992917,47.4926923753364,42.0504496481912,26.775660098191,3.9360612783985798,1.27323711909675,7.800835007448772,China,-62.899613419577236,-2049183715.028,USD,-39.53703703703704,-39.53703703703704,-39.53703703703704,-39.53703703703704,13.06,CNY,,,23.086142730273664,Finance,Financial conglomerates,,,CNE100007SS4
601898,China Coal Energy Co. Ltd. Class A,25412634656.11025,USD,10.569955927392247,,8.49195500139259,9.485277346731626,4.86298279951264,11.0961673158095,1.15278109896026,26.597060039082,17.7981099152653,12.15975781193,11.541198624897435,0.45598542116852897,16.315809314525392,China,7.27002567364724,1528551050.64,USD,12.838915470494427,-2.6822558459422203,14.853896103896103,89.1711229946524,14.15,CNY,14.155749118416903,14.445457446661107,53.97982137344615,Energy minerals,Coal,1.91698760370087,6,CNE100000957
FWONA,Liberty Media Corporation - Series A Liberty Formula One,25395110168.075527,USD,57.76506955177744,43.79901812571985,3.8509370041597,4.257667744224553,3.1659850514737,5.80440824768923,1.26666666666667,24.9442213297635,13.4761267291388,13.297634984382,2.42570281124498,0.6462790392439951,4.004016064257028,United States,16.75591253904507,751000000,USD,4.525114666070032,19.94223363286264,8.8859107330148,127.28035646783924,93.435,USD,88.39043364279469,85.17871850772691,60.20316585098722,Technology services,Internet software/Services,2.85837166259174,5,US5312297717
HLAG,Hapag-Lloyd AG,25272289771.334,USD,86.90408626560726,74.20873797288382,1.03039198972103,0.7011181625868843,0.789663628150648,1.29036289503695,1.43924359962606,8.21400970331888,5.01534927654459,4.88278734275042,2.4559789750328513,0.360140111668779,8.339027595269382,Germany,5.286913400025761,1157009801,USD,3.3755274261603376,2.2537562604340593,-3.770620581304004,-42.757009345794394,122.5,EUR,121.64490047494091,122.23534558964583,48.03100408090369,Transportation,Marine shipping,2.54281999385153,4,DE000HLAG475
BREN,PT Barito Renewables Energy Tbk,25248135202.5,USD,189.07389852862383,,6.05288387295978,12.947186996863936,3.88311390505437,23.8404386837035,1.6301052247547,71.5428454345516,71.5428454345516,21.8441572604831,3.644143689187747,3.03116513438329,4.430671985994212,Indonesia,16.006953222683233,95683189.0686,USD,-62.16494845360825,-54.83076923076923,-58.764044943820224,276.4102564102564,3670,IDR,3650.27997507536,5648.507886781073,57.35689775436373,Utilities,Electric utilities,5.31426858685229,8,ID1000198500
SYM,Symbotic Inc.,25214183655.661922,USD,462.19512195121945,63.96585214666884,2.62991194035449,4.01527042795989,0.471678192965376,2.7451219220421,1.30350621520554,17.4800905416387,-3.62843035939832,-0.753786735810144,,0.0364392347859458,,United States,35.06614826860924,787909000,USD,-31.453469253535026,-29.18294547307627,-24.54298642533937,327.5897435897436,41.69,USD,43.98494247256571,49.49133606036187,47.71122411877739,Producer manufacturing,Industrial machinery,1.81872954384529,7,US87151X1019
QBE,QBE Insurance Group Limited,25214105720.05704,USD,10.907246911303707,11.453232008125363,15.3860076915669,6.674008276565624,4.58108976987168,19.1977066767077,6.65393518518518,,12.696964670758,8.9442693647371,,0.336732070945077,,Australia,17.419970153635113,4347172784.125,USD,20.1015228426396,20.40712468193385,12.026515151515147,86.44602048857368,23.66,AUD,24.369315577654493,22.577003492628798,35.25684134082549,Finance,Property/Casualty insurance,,,AU000000QBE9
NRG,"NRG Energy, Inc.",25181114142.86309,USD,31.68377063055438,11.37555523373827,,,,,,15.8274085186876,7.34133455090992,2.81782010305916,3.079343365253078,,5.042407660738714,United States,2.498206248776988,766000000,USD,-25.86334942443372,-26.151285370815607,-21.19078947368421,176.97109826589596,119.79,USD,133.69782529617677,143.77219360759923,39.98628351173068,Utilities,Electric utilities,,,US6293775085
TPL,Texas Pacific Land Corporation,25173688419.91431,USD,46.5291500401586,40.069786445615506,36.3750333825464,,33.1735974398141,36.5655841169308,4.55186188579017,85.4594770668638,74.1879752941029,60.3084478632907,858.204347826087,0.009275902028105751,948.831884057971,United States,60.300555005700396,481313000,USD,27.61188811188812,-11.92808880308879,26.46527927546202,120.28948893549709,364.97,USD,395.4540888785942,392.79889661050447,41.11388331066485,Miscellaneous,Investment trusts,100.056446985633,,US88262P1021
S63,Singapore Technologies Engineering Ltd,25113333879.9099,USD,69.9524133242692,31.857585139318882,8.17855429203114,12.962143380272062,2.86958849771055,17.6494671731238,1.08107635547236,18.6899836438496,9.78684033743854,3.74821021079299,6.097354823082979,1.87782158951647,8.774690672748925,Singapore,8.669577738529352,831901667.6,USD,22.209026128266025,1.8811881188118764,17.734553775743695,152.8255528255528,10.29,SGD,10.582614575258491,9.993120287913925,43.347751942138316,Electronic technology,Aerospace & defense,2.38500165228113,5,SG1F60858221
2,CLP Holdings Limited,25089748835.333004,USD,18.107667210440457,,6.59115504809154,6.8216124356475225,4.45814296817492,10.0262656530344,0.661089910647803,15.1639437387807,15.1639437387807,11.8930218818878,5.910983170947741,0.639894262280241,10.214791851195749,Hong Kong,9.841168851825763,1112720520,USD,11.318051575931241,1.0403120936280847,15.797317436661714,0.3227927820320079,77.7,HKD,76.24531459107688,73.28400210438488,56.203070141001845,Utilities,Electric utilities,1.85449587028282,,HK0002007356
2344,Winbond Electronics Corp.,25031364750,USD,19.539011789641012,4.386128919331433,25.7740565726725,29.053552173361446,17.2646003148266,32.2922888945385,1.59780379042846,33.0431799836278,6.01888207470601,4.43138203513939,3.557031798943583,0.42740330885419603,11.932567625718098,Taiwan,5.250242737718853,149575616.46499997,USD,112.99638989169677,74.38423645320196,900.0000000000001,501.5464977426948,177,TWD,160.84266204235882,117.96203859782011,55.78951373236161,Electronic technology,Semiconductors,6.26085386046847,9,TW0002344009
DRI,"Darden Restaurants, Inc.",24971668300.937744,USD,21.070565699929734,19.408537025441763,12.6889038739996,13.529842394459827,8.3642591080283,53.7178011861556,0.313735276502296,17.4204634052184,12.4253457372321,9.18711064348379,8.019052271617001,3.62881087202718,10.760136785539814,United States,8.271200296724675,1092700000,USD,18.61926953506016,2.270603625490569,7.928212207869054,56.502466576106386,218.9,USD,204.49394774318608,200.21670158074653,66.70840495882166,Consumer services,Restaurants,2.2048656583032,7,US2371941053
7269,Suzuki Motor Corp.,24934733138.937313,USD,7.431236978665015,8.49055404276588,13.9181450632377,12.377116176764979,8.17944979373095,15.9327376249178,1.8058693131946,25.4943018134371,9.40502309959674,6.98028449855212,36.23232323232323,0.212589156853903,53.23758800122437,Japan,5.404954451532958,2142151336,USD,-14.729011689691816,-15.358649789029537,9.917808219178083,66.47302904564316,2006,JPY,1989.6261748335926,1998.9147043316311,49.81175839081818,Consumer durables,Motor vehicles,3.04137176213701,7,JP3397200001
JBHT,"J.B. Hunt Transport Services, Inc.",24923148116.763737,USD,37.62334127254168,29.915724637354412,14.2335271601032,15.04832700983873,8.33448248081418,18.4481661058647,1.25520346267607,10.5169172744347,7.32395173769757,4.98605894977422,11.685344254447783,0.313180471491873,21.18970560859506,United States,7.897136584289349,947585000,USD,36.48777226322421,14.452063656359163,90.49601607924772,58.91017964071856,265.38,USD,273.35622137089666,234.77687951249763,39.620809650410486,Transportation,Trucking,7.27327344978438,8,US4456581077
8801,"Mitsui Fudosan Co., Ltd.",24916893101.001804,USD,17.23396878769745,13.096537705816287,3.33564285111056,,2.29223628519353,7.13344407153085,1.78662576103308,24.9021403105161,14.679931373667,10.2845025753327,5.166158002051975,1.56925628718672,7.1269107391005075,Japan,-3.3634505361570657,-574006018,USD,-19.13649025069638,-31.822451855331142,-6.955128205128205,70.73140000256139,1451.5,JPY,1543.2750087649517,1621.4101217400969,38.595966856215455,Finance,Real estate development,1.14310127182619,,JP3893200000
TATASTEEL,Tata Steel Limited,24863751139.672398,USD,20.870066458700666,12.354143000158635,,,,,,29.1194268422745,9.46573864023571,4.64972550608913,2.6760749659915315,,4.131955295152104,India,5.8141826003745845,1443238487.1999998,USD,2.242524916943528,-10.620068735175952,16.483724451173348,31.423487544483994,184.65,INR,191.85545947234692,189.67277551117664,41.75943058881852,Non-energy minerals,Steel,,,INE081A01020
762,China Unicom (Hong Kong) Limited,24831539135.1118,USD,8.612244897959185,9.324536497656114,5.3306886516897,3.918418647457187,3.08047240474263,5.66195968989742,0.632828944904306,32.0335625396776,4.05305145287247,5.30718494325931,11.688970592018944,0.0925567907201547,71.1235294161635,Hong Kong,6.250015934822281,3415238319.1986,USD,-18.846153846153843,-12.448132780082991,-37.51233958538993,48.591549295774655,6.33,HKD,6.725564214277268,7.502633648700168,35.31520543273038,Communications,Major telecommunications,1.15517615948373,7,HK0000049939
PHM,"PulteGroup, Inc.",24822466613.470352,USD,13.52659965677862,12.382291322343994,13.0308413679777,16.92981289990029,10.6353906268893,14.9007101696911,5.28272247906222,26.2969232876268,17.205355167034,12.8161738886421,28.3447813178029,0.186586075891687,29.41542004491645,United States,10.46835097114693,1812276000,USD,11.794005909666513,-5.4142857142857235,8.39882121807465,148.39617332583,132.42,USD,127.3514509998047,124.06504888540123,55.075610915300395,Consumer durables,Homebuilding,5.83365595980467,4,US7458671010
INDU_A,Industrivarden AB Class A,24807899905.213,USD,3.7378990671055945,12.355212355212355,31.5853211193576,,31.1659270644817,32.274660922742,1.97372335151215,,374.055812001679,371.39110365086,199.18994413407822,0.027994132779306,199.22346368715083,Sweden,96.64288711707931,996738400,USD,30.76923076923077,11.111111111111107,48.14814814814815,59.7181397616518,544,SEK,533.6076061690002,480.3259961577462,50.48926891048382,Finance,Financial conglomerates,,,SE0000190126
601336,"New China Life Insurance Co., Ltd. Class A",24760304095.06198,USD,4.973328486528984,,28.8725369385863,2.578109916762259,2.04614882609676,36.2850653373057,7.13771837447165,,31.3531476086519,27.0346389693994,,1.02591516466084,,China,81.53755597445851,15644684640,USD,-16.553191489361705,-25.11456211812628,-5.962276214833766,45.25925925925925,58.83,CNY,62.356662205414985,63.9709557174192,37.3310156901273,Finance,Multi-line insurance,,,CNE1000019Y0
WST,"West Pharmaceutical Services, Inc.",24727932167.42328,USD,44.91843935365105,37.969067156308455,17.3828756058158,21.550389882224614,14.0711403377671,19.0867163347017,2.82201405152225,35.9222037922399,20.704458971607,16.0568510749016,42.440000000000005,0.10584576282522899,53.86666666666667,United States,15.250268318860376,468900000,USD,27.654859218891918,40.430038767435356,45.71203450277848,-17.57489033287199,351.37,USD,339.32443824742313,298.6186869681537,54.25799310587932,Health technology,Medical specialties,17.2995753712135,9,US9553061055
ALFA,Alfa Laval AB,24677928736.2068,USD,28.516813016659185,23.643623765463282,14.8962859272456,21.334044912900993,8.37280116896321,19.1020141738157,1.11956184521395,34.7073513792807,18.3569193673393,11.872434480581,22.43859649122807,0.461959990316688,26.82982456140351,Sweden,8.83830410196056,666295600,USD,21.46079484425349,9.361702127659571,35.880797885123755,55.20176105412465,565.4,SEK,559.1806668630234,521.8696967824025,50.8291566458912,Producer manufacturing,Industrial machinery,3.56182482682126,6,SE0000695876
1024,Kuaishou Technology Class B,24654425163.0404,USD,9.517490676977282,10.182500096660183,17.6581794222154,17.27078691845792,10.4794179587276,23.4910458063508,1.11916244674865,54.1526587101474,12.9475542107917,13.0393063259931,16.54968665972554,0.466675588865097,22.99104744561079,China,8.950383815125425,1780343088.3089998,USD,-34.84729835552075,-38.95818048422598,-46.70083279948751,-50.476190476190474,41.6,HKD,44.63045981977286,53.46871553426778,41.42414206367544,Commercial services,Advertising/Marketing services,0.417200307571195,4,KYG532631028
FOX,Fox Corporation,24612349131.813602,USD,14.43212935193637,9.368537863096444,8.74484261878195,17.430758108343927,7.37789259364669,14.2857142857143,3.16947881514811,34.2344972556347,20.4134065164078,9.83884152750204,8.718204488778055,0.6508427932576539,9.740648379052368,United States,8.571762232862316,1468000000,USD,-14.795996920708236,-0.3062511259232474,11.978955888304334,62.62121657361152,55.34,USD,52.57180541987807,54.272318770931165,61.11159487017454,Consumer services,Broadcasting,2.96590914517263,7,US35137L2043
